Date,Open,High,Low,Close,Volume
,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS,TATACONSUM.NS
2020-12-31,597.4500122070312,599.75,587.0,589.9000244140625,2322873
2021-01-01,593.0,606.7999877929688,591.0,601.5,3606724
2021-01-04,606.9500122070312,606.9500122070312,597.5,604.0,2120531
2021-01-05,604.0,614.2999877929688,601.0999755859375,609.5499877929688,3813409
2021-01-06,613.0,613.7999877929688,595.4000244140625,604.9500122070312,2167700
2021-01-07,609.7000122070312,610.2999877929688,598.5499877929688,600.8499755859375,2195640
2021-01-08,606.7999877929688,612.5,602.5999755859375,609.5499877929688,3458752
2021-01-11,613.0,632.7999877929688,609.5,629.0,6360644
2021-01-12,632.5999755859375,634.9000244140625,620.0,624.2999877929688,4562628
2021-01-13,626.7999877929688,633.0,611.2999877929688,620.4000244140625,3660044
2021-01-14,622.9000244140625,623.0,608.6500244140625,614.0,3576000
2021-01-15,610.0,613.5,595.0,602.4000244140625,4492648
2021-01-18,601.5,601.5,581.0,584.75,3346718
2021-01-19,590.0,591.0,577.3499755859375,582.7000122070312,5743934
2021-01-20,588.0,602.7000122070312,583.5999755859375,596.6500244140625,6156865
2021-01-21,603.4000244140625,612.75,590.0499877929688,595.25,4506198
2021-01-22,599.2000122070312,606.9000244140625,582.5999755859375,584.75,4307126
2021-01-25,587.7999877929688,589.8499755859375,570.0,573.5999755859375,2016556
2021-01-27,573.0,588.5499877929688,566.5499877929688,572.6500244140625,3662455
2021-01-28,571.9000244140625,576.0,561.5,564.5999755859375,4769073
2021-01-29,574.0,574.0,554.25,559.7999877929688,3593336
2021-02-01,563.0,588.75,554.3499755859375,584.1500244140625,4707518
2021-02-02,590.0,596.4000244140625,567.1500244140625,575.3499755859375,5713446
2021-02-03,589.0,598.0,571.0,580.1500244140625,10599727
2021-02-04,585.0,590.0,577.5499877929688,588.0499877929688,3816120
2021-02-05,593.9000244140625,600.0,589.2000122070312,592.5,5918498
2021-02-08,595.0,604.7999877929688,594.9000244140625,597.0999755859375,3970852
2021-02-09,597.0,607.5,594.5499877929688,598.7000122070312,3072281
2021-02-10,600.75,605.9500122070312,597.2999877929688,600.75,2435907
2021-02-11,603.2999877929688,622.0,598.3499755859375,610.3499755859375,7033762
2021-02-12,616.2000122070312,616.2000122070312,603.5,607.5,3621853
2021-02-15,608.0,625.5,607.4000244140625,623.0999755859375,3234989
2021-02-16,629.9000244140625,634.9500122070312,617.5499877929688,628.3499755859375,6418986
2021-02-17,636.0,645.7000122070312,624.25,632.1500244140625,8556599
2021-02-18,637.4500122070312,643.4000244140625,621.1500244140625,624.0,4457424
2021-02-19,624.0,626.0999755859375,610.4500122070312,616.9500122070312,3013104
2021-02-22,619.0,623.5499877929688,612.0,618.2999877929688,3020000
2021-02-23,619.9000244140625,635.0,616.0,627.5,4222282
2021-02-24,654.0,654.0,615.0,625.9500122070312,10479819
2021-02-25,628.9000244140625,639.1500244140625,624.3499755859375,628.5,4977348
2021-02-26,625.0,625.9000244140625,604.5,609.1500244140625,5547291
2021-03-01,614.9000244140625,628.5,609.2000122070312,624.5499877929688,2530243
2021-03-02,628.5,636.0,622.0,632.3499755859375,3051386
2021-03-03,635.0,648.0,633.0,636.9000244140625,3601961
2021-03-04,634.9000244140625,643.8499755859375,628.7999877929688,631.0999755859375,2621353
2021-03-05,633.7000122070312,643.5,618.0,622.6500244140625,2839628
2021-03-08,626.9000244140625,628.2000122070312,615.0,616.0499877929688,1939925
2021-03-09,618.7999877929688,620.9000244140625,602.0,611.7000122070312,3065358
2021-03-10,616.7999877929688,623.6500244140625,615.0,620.9500122070312,2778304
2021-03-12,623.0,624.7999877929688,613.4000244140625,615.25,1884687
