Date,Open,High,Low,Close,Volume
,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS,HDFCLIFE.NS
2020-12-31,676.7000122070312,679.0,669.5499877929688,676.5,2959814
2021-01-01,676.5,680.7999877929688,675.0,678.4000244140625,1264311
2021-01-04,680.3499755859375,697.5999755859375,680.3499755859375,695.8499755859375,5031655
2021-01-05,691.0999755859375,715.0,690.25,713.75,6955494
2021-01-06,713.0,720.5,705.4000244140625,719.0499877929688,3582162
2021-01-07,720.0,723.7999877929688,702.5,704.2999877929688,3284785
2021-01-08,715.4000244140625,721.9500122070312,708.0999755859375,717.0,2841346
2021-01-11,720.9000244140625,731.0,715.7000122070312,725.0999755859375,3216546
2021-01-12,727.0,727.0,714.2000122070312,718.4000244140625,1607350
2021-01-13,718.4500122070312,724.7000122070312,708.5499877929688,713.25,2639680
2021-01-14,713.0,718.5499877929688,702.5499877929688,706.9000244140625,1995368
2021-01-15,708.4000244140625,717.0,702.2000122070312,704.8499755859375,2417123
2021-01-18,703.0,709.2999877929688,689.0,693.9500122070312,2381523
2021-01-19,695.0,701.5499877929688,693.7000122070312,698.5499877929688,2016585
2021-01-20,700.0,711.8499755859375,700.0,702.9500122070312,2495461
2021-01-21,710.0,711.9000244140625,699.0,700.5,2254977
2021-01-22,702.7000122070312,708.7999877929688,684.0999755859375,687.4000244140625,2644349
2021-01-25,695.0,699.5,665.6500244140625,680.4000244140625,3532317
2021-01-27,685.0,695.0,673.0499877929688,682.8499755859375,3629780
2021-01-28,679.5,683.0499877929688,670.0999755859375,671.7999877929688,1964058
2021-01-29,673.6500244140625,684.9500122070312,668.1500244140625,677.9500122070312,4598451
2021-02-01,678.2999877929688,713.2999877929688,668.5,699.0499877929688,8383807
2021-02-02,710.5,712.0,674.5,681.0499877929688,6702065
2021-02-03,685.0,695.0,679.0,689.2000122070312,2902411
2021-02-04,685.25,690.6500244140625,678.1500244140625,680.4000244140625,3379697
2021-02-05,682.5999755859375,684.9500122070312,672.4000244140625,681.5499877929688,2759333
2021-02-08,685.8499755859375,691.4000244140625,677.25,684.0499877929688,3887493
2021-02-09,688.7000122070312,710.2000122070312,687.9500122070312,704.9000244140625,7331068
2021-02-10,710.0499877929688,723.9000244140625,710.0,719.0499877929688,8514545
2021-02-11,721.0,726.4500122070312,710.2999877929688,714.2000122070312,3044979
2021-02-12,713.9500122070312,720.0,708.25,710.9500122070312,1760221
2021-02-15,713.5,717.3499755859375,694.2000122070312,695.25,3871100
2021-02-16,696.4000244140625,704.0,686.9500122070312,695.3499755859375,3066134
2021-02-17,696.0,711.5,693.0,703.0999755859375,3533494
2021-02-18,703.5,715.9500122070312,702.0,713.4500122070312,2949918
2021-02-19,715.2999877929688,723.4500122070312,703.0999755859375,710.6500244140625,3787638
2021-02-22,711.0,713.6500244140625,688.0499877929688,690.5999755859375,3110151
2021-02-23,693.5,712.8499755859375,690.1500244140625,705.7000122070312,4693570
2021-02-24,712.0499877929688,721.5,697.0,718.7999877929688,2362499
