Date,Open,High,Low,Close,Volume
,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS,SUNPHARMA.NS
2020-12-31,584.6500244140625,594.9000244140625,582.0499877929688,592.3499755859375,8835267
2021-01-01,592.5,599.75,585.8499755859375,596.25,8229768
2021-01-04,600.0,609.4500122070312,595.2000122070312,604.4000244140625,11329298
2021-01-05,608.4500122070312,608.7000122070312,600.0,603.4500122070312,7790158
2021-01-06,604.0999755859375,610.9500122070312,596.1500244140625,605.2999877929688,6422080
2021-01-07,606.0499877929688,608.0,598.0,601.9000244140625,4555702
2021-01-08,607.0,622.7999877929688,604.0,620.7999877929688,11451416
2021-01-11,623.7000122070312,628.0,614.0499877929688,621.0,7516087
2021-01-12,621.0,623.9000244140625,607.0499877929688,609.6500244140625,6747035
2021-01-13,611.0,614.5,597.25,602.2999877929688,6186661
2021-01-14,602.2999877929688,611.6500244140625,596.4000244140625,607.0499877929688,6730284
2021-01-15,609.0,616.7999877929688,598.0999755859375,604.2999877929688,8389544
2021-01-18,604.0999755859375,607.3499755859375,578.4500122070312,581.4500122070312,7414570
2021-01-19,586.9000244140625,603.0,583.3499755859375,596.5499877929688,5500391
2021-01-20,601.2000122070312,603.5999755859375,592.9500122070312,594.7000122070312,5182972
2021-01-21,598.0,598.75,580.6500244140625,582.9000244140625,4546393
2021-01-22,582.9000244140625,586.9500122070312,570.5999755859375,575.2000122070312,5591688
2021-01-25,577.0999755859375,594.0,567.0,586.4000244140625,8149590
2021-01-27,585.9000244140625,585.9000244140625,563.75,569.7999877929688,8534047
2021-01-28,554.9000244140625,574.5,550.4000244140625,564.3499755859375,9863454
2021-01-29,568.0,600.0,554.0999755859375,586.2000122070312,22539938
2021-02-01,596.0,599.4000244140625,579.5999755859375,590.1500244140625,12621971
2021-02-02,596.9500122070312,616.9000244140625,591.5,609.4500122070312,15788247
2021-02-03,612.5,648.4000244140625,610.5,629.2000122070312,23788455
2021-02-04,632.5,641.0,626.25,631.5,7926593
2021-02-05,633.5,644.25,623.1500244140625,634.75,10981738
2021-02-08,640.9000244140625,644.8499755859375,632.5499877929688,634.6500244140625,6479801
2021-02-09,631.9000244140625,639.25,621.0,623.5999755859375,5794015
2021-02-10,623.0499877929688,631.5499877929688,614.0999755859375,627.0999755859375,6902162
2021-02-11,622.0,648.75,622.0,643.6500244140625,11433578
2021-02-12,654.4000244140625,654.4000244140625,622.3499755859375,627.1500244140625,15471776
2021-02-15,632.0,637.2999877929688,623.2999877929688,627.5,7310676
2021-02-16,631.0,634.5,623.0,631.1500244140625,6137454
2021-02-17,628.7000122070312,632.4000244140625,619.7999877929688,621.25,4700733
2021-02-18,622.0,627.25,614.0999755859375,616.0499877929688,5633766
2021-02-19,615.9000244140625,622.2999877929688,601.2000122070312,607.2999877929688,7301975
2021-02-22,608.0,610.8499755859375,590.4000244140625,595.2999877929688,5330343
2021-02-23,595.0,608.3499755859375,592.0,604.0499877929688,7564187
2021-02-24,607.0999755859375,609.3499755859375,595.8499755859375,601.4500122070312,3296243
2021-02-25,606.4000244140625,618.9000244140625,602.7000122070312,609.5499877929688,6261754
2021-02-26,604.9500122070312,621.3499755859375,590.0,594.5999755859375,15404415
2021-03-01,600.0,610.7999877929688,597.0499877929688,604.4500122070312,5274758
2021-03-02,609.0,616.3499755859375,604.5,614.2000122070312,4776776
2021-03-03,616.5,625.4000244140625,612.25,624.3499755859375,6626297
2021-03-04,622.0,636.75,616.0,618.9500122070312,11530735
2021-03-05,619.4500122070312,619.4500122070312,606.9000244140625,611.2000122070312,6127488
2021-03-08,611.5,621.9000244140625,611.2999877929688,614.7999877929688,4554461
2021-03-09,618.0,620.9000244140625,607.5,612.5999755859375,4035628
2021-03-10,618.0,627.9000244140625,615.3499755859375,626.0,5825924
2021-03-12,628.0,629.1500244140625,611.5,613.5999755859375,4264170
2021-03-15,614.0,614.0,596.5,605.5,4030762
2021-03-16,606.0,609.9500122070312,599.25,602.2999877929688,4189930
2021-03-17,604.0,604.0,582.0,584.75,7667561
2021-03-18,587.4000244140625,591.5499877929688,572.0,574.5499877929688,5537584
2021-03-19,571.0,582.6500244140625,562.0999755859375,578.2999877929688,6186643
2021-03-22,578.5999755859375,593.5999755859375,578.5999755859375,591.0,7033955
2021-03-23,591.2000122070312,594.7000122070312,583.0,587.8499755859375,5341729
2021-03-24,585.0,597.0,583.2000122070312,585.2999877929688,7299582
2021-03-25,584.4000244140625,587.9500122070312,571.5,575.75,4710869
2021-03-26,580.8499755859375,590.2999877929688,574.5999755859375,587.2000122070312,5761818
2021-03-30,594.9500122070312,599.0,587.25,597.7000122070312,4637718
2021-03-31,598.2000122070312,606.0,595.7000122070312,597.7999877929688,5269919
2021-04-01,600.0,612.7000122070312,597.3499755859375,610.75,6033653
2021-04-05,611.7000122070312,611.9500122070312,592.75,608.7999877929688,5353987
2021-04-06,608.75,621.9000244140625,603.5,620.4500122070312,7444994
2021-04-07,621.0,628.4000244140625,616.1500244140625,621.0499877929688,4757224
2021-04-08,620.5499877929688,626.0,613.2999877929688,614.25,3222479
2021-04-09,613.0,642.0,609.5,636.75,16755446
2021-04-12,639.0,645.8499755859375,615.2000122070312,619.3499755859375,15229597
2021-04-13,624.0,635.5499877929688,616.0999755859375,627.3499755859375,7399207
2021-04-15,633.5999755859375,641.5,626.5,633.25,8588761
2021-04-16,633.25,650.0,626.3499755859375,646.0499877929688,9804095
2021-04-19,644.0,651.4000244140625,635.0,640.6500244140625,11340358
2021-04-20,643.7999877929688,659.5,639.1500244140625,645.1500244140625,13831258
2021-04-22,650.7000122070312,658.0,638.0999755859375,639.9500122070312,11295290
2021-04-23,636.5,645.7999877929688,630.1500244140625,637.9500122070312,7668180
2021-04-26,644.0,644.0,631.0,634.7000122070312,6527947
2021-04-27,632.7000122070312,642.4500122070312,632.0,639.25,5112384
2021-04-28,640.9500122070312,647.2999877929688,638.2999877929688,643.4000244140625,6069155
2021-04-29,648.9500122070312,652.0,641.0999755859375,644.5,5676290
2021-04-30,642.0,666.5999755859375,640.0999755859375,654.4500122070312,10874266
2021-05-03,653.9500122070312,663.9500122070312,650.0999755859375,659.2000122070312,6567597
2021-05-04,662.0,664.9000244140625,642.0,645.1500244140625,5604638
2021-05-05,642.25,687.9000244140625,642.25,683.4000244140625,25296369
2021-05-06,689.8499755859375,696.7000122070312,673.3499755859375,679.4000244140625,11153908
2021-05-07,681.0,691.0,677.5999755859375,679.4500122070312,6466334
2021-05-10,688.0,703.5,683.5999755859375,698.2000122070312,10924222
2021-05-11,698.5,721.8499755859375,696.2000122070312,708.0999755859375,14760511
2021-05-12,714.9500122070312,714.9500122070312,700.0,702.8499755859375,7250661
2021-05-14,703.0,711.0,687.0,691.4500122070312,6851035
2021-05-17,688.0,698.5,680.0499877929688,687.1500244140625,6318234
2021-05-18,691.0,695.8499755859375,684.75,690.7999877929688,4080423
2021-05-19,694.2999877929688,706.75,690.7999877929688,703.4000244140625,7745431
2021-05-20,700.0,701.6500244140625,685.0,686.8499755859375,6226376
2021-05-21,691.75,694.5,688.0,690.4000244140625,3434231
2021-05-24,691.0,698.4000244140625,689.5999755859375,690.9500122070312,3722957
2021-05-25,695.0,697.4000244140625,691.0,696.0999755859375,2800233
2021-05-26,699.5,706.1500244140625,696.2000122070312,703.7999877929688,6235460
2021-05-27,707.25,709.75,694.5,699.5,9875654
2021-05-28,694.0,694.5,666.2999877929688,669.75,28316552
2021-05-31,672.0,675.7000122070312,659.0,668.2999877929688,13947126
2021-06-01,670.0999755859375,673.2999877929688,664.2999877929688,671.0499877929688,6443084
2021-06-02,671.0,678.0999755859375,670.1500244140625,677.4500122070312,4978457
2021-06-03,678.0,680.8499755859375,673.5,675.5,3604574
2021-06-04,678.9000244140625,679.25,672.7999877929688,673.9500122070312,3747803
2021-06-07,673.9500122070312,677.7999877929688,670.9000244140625,675.3499755859375,2793705
2021-06-08,673.0,679.9500122070312,665.0999755859375,678.75,5695920
2021-06-09,681.0499877929688,684.7000122070312,667.5999755859375,672.8499755859375,4492551
2021-06-10,673.0499877929688,681.0,673.0,676.0499877929688,3099864
2021-06-11,675.2000122070312,686.3499755859375,674.0499877929688,681.2999877929688,3822099
2021-06-14,682.0,683.7000122070312,671.5499877929688,677.0999755859375,3640962
2021-06-15,677.0999755859375,681.4000244140625,671.75,673.2000122070312,3862284
2021-06-16,675.0,680.5,666.8499755859375,668.5499877929688,4842448
2021-06-17,671.7999877929688,673.5499877929688,661.6500244140625,665.0499877929688,2776147
2021-06-18,667.0,673.0,652.7000122070312,668.5,4158743
2021-06-21,662.0,674.7999877929688,662.0,671.3499755859375,2932177
2021-06-22,678.0,680.25,665.8499755859375,666.7999877929688,4577152
2021-06-23,666.7999877929688,672.3499755859375,664.25,665.25,2631031
2021-06-24,664.2000122070312,671.0,661.5,664.7999877929688,3460776
2021-06-25,664.7999877929688,677.4000244140625,664.7999877929688,672.25,3010243
2021-06-28,675.0,679.9000244140625,669.5499877929688,676.2999877929688,3342385
2021-06-29,673.25,681.5,673.0999755859375,677.5999755859375,2937766
2021-06-30,678.0499877929688,683.4500122070312,674.25,675.4500122070312,3768943
2021-07-01,675.0,685.7999877929688,673.7000122070312,684.1500244140625,4102748
2021-07-02,685.5,689.5,678.2999877929688,681.25,5071894
2021-07-05,684.0,684.9500122070312,678.5999755859375,680.2000122070312,1600769
2021-07-06,678.0,683.0,672.4000244140625,673.25,2682423
