Date,Open,High,Low,Close,Volume
,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS,BHARTIARTL.NS
2020-12-31,507.57037353515625,508.8954772949219,496.9693908691406,500.3067321777344,15816475
2021-01-01,502.80975341796875,506.8832702636719,498.8343811035156,505.65631103515625,10377082
2021-01-04,507.4721984863281,510.90771484375,502.1717224121094,507.57037353515625,13489114
2021-01-05,504.5274963378906,507.3740539550781,501.6809387207031,504.5274963378906,10689423
2021-01-06,505.5090637207031,521.9503784179688,503.6440734863281,515.6192626953125,30837593
2021-01-07,522.19580078125,544.2320556640625,517.3860473632812,535.2015991210938,39444841
2021-01-08,539.1769409179688,539.61865234375,527.3980712890625,530.2937622070312,14538362
2021-01-11,531.5206909179688,544.1339111328125,531.5206909179688,537.0665893554688,19892197
2021-01-12,538.8825073242188,558.513916015625,534.9561767578125,555.3237915039062,25857074
2021-01-13,577.1637573242188,590.6112670898438,556.55078125,567.5934448242188,85239439
2021-01-14,571.96142578125,574.022705078125,559.5445556640625,569.85107421875,16974338
2021-01-15,598.3165893554688,599.3963623046875,582.8568725585938,591.5437622070312,57451072
2021-01-18,591.5437622070312,591.8873291015625,573.2374877929688,576.1331176757812,21359539
2021-01-19,580.2066040039062,586.4395751953125,575.69140625,581.384521484375,11034273
2021-01-20,581.384521484375,591.3965454101562,578.1453247070312,585.16357421875,13333007
2021-01-21,589.18798828125,592.91796875,563.8143920898438,570.6362915039062,17380638
2021-01-22,573.1392822265625,574.7589111328125,562.1947631835938,566.21923828125,12662954
2021-01-25,568.32958984375,577.0165405273438,559.0537719726562,570.04736328125,12503932
2021-01-27,569.3111572265625,571.0289306640625,551.9864501953125,560.2807006835938,15567653
2021-01-28,556.0599975585938,565.2376708984375,552.3790893554688,560.37890625,15201598
2021-01-29,567.8388061523438,567.8388061523438,540.4530029296875,543.397705078125,25521965
2021-02-01,548.6981811523438,570.3909301757812,539.0787963867188,568.4768676757812,14212955
2021-02-02,574.120849609375,594.4884643554688,568.5750122070312,588.3045654296875,21711996
2021-02-03,598.1693725585938,611.0279541015625,588.4027099609375,597.6295166015625,30641248
2021-02-04,603.5679931640625,611.5187377929688,584.6727905273438,589.5315551757812,51976676
2021-02-05,592.6725463867188,594.73388671875,565.6303100585938,570.3909301757812,35465208
2021-02-08,578.1453247070312,592.5253295898438,573.924560546875,586.2923583984375,21646080
2021-02-09,587.8628540039062,596.5498046875,584.0347290039062,587.9119262695312,20927436
2021-02-10,593.8013916015625,596.5498046875,569.5565795898438,579.3231811523438,31642664
2021-02-11,581.0900268554688,592.4271850585938,578.1453247070312,587.07763671875,19253595
2021-02-12,586.8322143554688,586.8322143554688,573.826416015625,575.4459838867188,15905053
2021-02-15,581.1881713867188,591.8873291015625,579.1268920898438,582.7587280273438,17972742
2021-02-16,584.0347290039062,590.5131225585938,582.0715942382812,583.0040893554688,15064854
2021-02-17,585.9487915039062,587.7647094726562,579.1759643554688,582.9059448242188,16436661
2021-02-18,585.9978637695312,586.9794311523438,574.4153442382812,578.1943969726562,22193564
2021-02-19,579.1268920898438,585.0162963867188,564.8941040039062,570.6362915039062,19465126
2021-02-22,571.2743530273438,574.120849609375,557.5323486328125,559.7899169921875,20227667
2021-02-23,564.4033203125,566.366455078125,553.6060180664062,555.1275024414062,23764401
2021-02-24,557.6304931640625,563.5198974609375,554.783935546875,562.39111328125,8888950
2021-02-25,569.2130126953125,573.67919921875,566.41552734375,568.4768676757812,16230241
2021-02-26,563.9125366210938,575.1515502929688,541.581787109375,546.0479736328125,198547005
2021-03-01,547.7166137695312,548.7963256835938,511.39849853515625,522.39208984375,55091122
2021-03-02,530.5391235351562,533.974609375,519.1038208007812,531.2262573242188,30622757
2021-03-03,538.6370849609375,540.6002197265625,530.04833984375,536.2322387695312,24669015
2021-03-04,530.04833984375,535.937744140625,528.085205078125,529.6557006835938,17678275
2021-03-05,525.1405029296875,528.5759887695312,514.73583984375,522.9810180664062,16658703
2021-03-08,521.2142333984375,525.5822143554688,515.0794067382812,516.0119018554688,15293359
2021-03-09,520.330810546875,522.19580078125,504.82196044921875,512.1346435546875,20181762
2021-03-10,510.6132507324219,520.723388671875,506.8341979980469,516.1591186523438,19013738
2021-03-12,520.7725219726562,522.9319458007812,511.9383544921875,514.5394897460938,11624491
2021-03-15,518.0731811523438,518.0731811523438,506.8832702636719,513.2144165039062,10875944
2021-03-16,514.3432006835938,523.9135131835938,514.3432006835938,519.5455322265625,13252045
2021-03-17,519.0547485351562,521.2142333984375,509.43536376953125,513.2634887695312,8482758
2021-03-18,520.0853881835938,522.39208984375,505.8526306152344,517.4842529296875,12465338
2021-03-19,518.2694702148438,524.8950805664062,515.8155517578125,520.1835327148438,49597558
2021-03-22,523.2264404296875,524.158935546875,513.3616333007812,518.2694702148438,13581706
2021-03-23,519.9381713867188,522.637451171875,512.5272827148438,519.4964599609375,15239339
2021-03-24,518.2694702148438,523.6190795898438,511.8892822265625,513.9996337890625,10801499
2021-03-25,513.7542724609375,513.9996337890625,490.3437805175781,498.3926696777344,17572322
2021-03-26,502.6625061035156,515.2266235351562,501.1901550292969,512.870849609375,11148490
2021-03-30,518.0731811523438,518.1713256835938,506.73602294921875,511.8892822265625,10691124
2021-03-31,512.7236328125,516.2081909179688,506.73602294921875,507.7666931152344,7712521
2021-04-01,510.3678283691406,514.2450561523438,505.0673522949219,511.2021789550781,7111516
2021-04-05,511.2021789550781,519.2510375976562,505.1164245605469,518.514892578125,9376649
2021-04-06,518.76025390625,527.93798828125,514.883056640625,522.39208984375,13115141
