Date,Open,High,Low,Close,Volume
,LT.NS,LT.NS,LT.NS,LT.NS,LT.NS
2020-12-31,1293.0,1304.0,1282.0,1287.5999755859375,3889877
2021-01-01,1283.0,1299.949951171875,1283.0,1297.0,2058419
2021-01-04,1305.0,1322.550048828125,1302.0,1314.5999755859375,4014636
2021-01-05,1307.0,1313.0,1295.050048828125,1306.300048828125,2833637
2021-01-06,1308.0,1330.0,1300.0,1314.0,4615963
2021-01-07,1330.0,1346.800048828125,1325.0,1338.949951171875,4270598
2021-01-08,1349.800048828125,1382.949951171875,1347.0,1373.4000244140625,4984995
2021-01-11,1382.0,1384.949951171875,1345.0,1350.0,3252470
2021-01-12,1354.0,1366.8499755859375,1344.050048828125,1349.800048828125,2836161
2021-01-13,1354.0,1373.0,1344.300048828125,1352.5,4389762
2021-01-14,1358.0,1389.699951171875,1356.25,1376.5999755859375,5168591
2021-01-15,1376.699951171875,1384.5,1345.050048828125,1354.1500244140625,2587576
2021-01-18,1345.199951171875,1353.8499755859375,1326.1500244140625,1336.050048828125,3185998
2021-01-19,1340.050048828125,1382.0,1337.0,1369.8499755859375,3885798
2021-01-20,1369.0,1393.050048828125,1362.550048828125,1382.6500244140625,3957992
2021-01-21,1395.0,1396.0,1361.050048828125,1371.300048828125,2985423
2021-01-22,1362.0,1375.0,1348.5,1362.0999755859375,3282665
2021-01-25,1370.0,1396.4000244140625,1342.0,1361.300048828125,4847989
2021-01-27,1368.800048828125,1392.699951171875,1330.0999755859375,1359.8499755859375,8896211
2021-01-28,1344.699951171875,1365.0999755859375,1340.0,1345.3499755859375,2962948
2021-01-29,1362.0,1369.0,1325.0999755859375,1334.699951171875,5130876
2021-02-01,1345.75,1462.0,1337.199951171875,1448.8499755859375,11317043
2021-02-02,1474.0,1593.0,1474.0,1520.199951171875,14349665
2021-02-03,1530.0,1558.0,1505.0,1528.550048828125,6197782
2021-02-04,1525.0,1550.0,1510.0,1529.800048828125,3957579
